new_name,original_dataset,original_split,original_name,split
lixo-dt2-02772,garbage-8uzha,train,9_erip_su_11-15_13-59-44_aft_DF5_jpg.rf.4231684fe2dfabe5eb073cb2ed11edb8.jpg,train
lixo-dt2-02773,garbage-8uzha,train,9_erip_su_11-15_13-59-44_aft_DF5_jpg.rf.c3d1eb8fda4ca82266b13f9bcdfe2bc5.jpg,train
lixo-dt2-02774,garbage-8uzha,train,9_erip_su_11-15_13-59-44_aft_DF5_jpg.rf.c3d1eb8fda4ca82266b13f9bcdfe2bc5.jpg,test
lixo-dt2-02775,garbage-8uzha,train,9_erip_su_11-15_13-59-46_aft_DF5_jpg.rf.9d0c5661a78c0dcd45d73b42c4bd792e.jpg,test
lixo-dt2-02776,garbage-8uzha,train,9_erip_su_11-15_13-59-46_aft_DF5_jpg.rf.9d0c5661a78c0dcd45d73b42c4bd792e.jpg,train
lixo-dt2-02777,garbage-8uzha,train,9_erip_su_11-15_13-59-46_aft_DF5_jpg.rf.c3f8982ac5682286fa0ad2c99cb6db8f.jpg,train
lixo-dt2-02778,garbage-8uzha,train,9_erip_su_11-15_13-59-46_aft_DF5_jpg.rf.c3f8982ac5682286fa0ad2c99cb6db8f.jpg,test
lixo-dt2-02779,garbage-8uzha,train,9_erip_su_11-15_13-59-54_aft_DF5_jpg.rf.35609a6be9324120a6862b11e8aa4a48.jpg,train
lixo-dt2-02780,garbage-8uzha,train,9_erip_su_11-15_13-59-54_aft_DF5_jpg.rf.35609a6be9324120a6862b11e8aa4a48.jpg,val
lixo-dt2-02781,garbage-8uzha,train,9_erip_su_11-15_13-59-54_aft_DF5_jpg.rf.c982f813435f60ed0014e29bf5823d92.jpg,train
lixo-dt2-02782,garbage-8uzha,train,9_erip_su_11-15_13-59-54_aft_DF5_jpg.rf.c982f813435f60ed0014e29bf5823d92.jpg,train
lixo-dt2-02783,garbage-8uzha,train,9_erip_su_11-15_14-00-00_aft_DF5_jpg.rf.01706d0916a8ee6a0bb18b3ce05a2b4d.jpg,test
lixo-dt2-02784,garbage-8uzha,train,9_erip_su_11-15_14-00-00_aft_DF5_jpg.rf.01706d0916a8ee6a0bb18b3ce05a2b4d.jpg,val
lixo-dt2-02785,garbage-8uzha,train,9_erip_su_11-15_14-00-00_aft_DF5_jpg.rf.2d444bdf4bc61370f3d468832b0c61aa.jpg,train
lixo-dt2-02786,garbage-8uzha,train,9_erip_su_11-15_14-00-00_aft_DF5_jpg.rf.2d444bdf4bc61370f3d468832b0c61aa.jpg,train
lixo-dt2-02787,garbage-8uzha,train,9_erip_su_11-15_14-00-08_aft_DF5_jpg.rf.032f05f95118bd95131498bd43d84164.jpg,test
lixo-dt2-02788,garbage-8uzha,train,9_erip_su_11-15_14-00-08_aft_DF5_jpg.rf.032f05f95118bd95131498bd43d84164.jpg,train
lixo-dt2-02789,garbage-8uzha,train,9_erip_su_11-15_14-00-08_aft_DF5_jpg.rf.3cdeab5a33872035a3e44d3016799a17.jpg,train
lixo-dt2-02790,garbage-8uzha,train,9_erip_su_11-15_14-00-08_aft_DF5_jpg.rf.3cdeab5a33872035a3e44d3016799a17.jpg,train
lixo-dt2-02791,garbage-8uzha,train,9_erip_su_11-15_14-00-14_aft_DF5_jpg.rf.4e8e97afeb70462c9ec050035f242edb.jpg,test
lixo-dt2-02792,garbage-8uzha,train,9_erip_su_11-15_14-00-14_aft_DF5_jpg.rf.4e8e97afeb70462c9ec050035f242edb.jpg,train
lixo-dt2-02793,garbage-8uzha,train,9_erip_su_11-15_14-00-14_aft_DF5_jpg.rf.b7f261774d9a5b2afab942863b650044.jpg,train
lixo-dt2-02794,garbage-8uzha,train,9_erip_su_11-15_14-00-14_aft_DF5_jpg.rf.b7f261774d9a5b2afab942863b650044.jpg,val
lixo-dt2-02795,garbage-8uzha,train,9_erip_su_11-15_14-00-20_aft_DF5_jpg.rf.03f0e0c694875046018a5a5acc3d626d.jpg,train
lixo-dt2-02796,garbage-8uzha,train,9_erip_su_11-15_14-00-20_aft_DF5_jpg.rf.03f0e0c694875046018a5a5acc3d626d.jpg,train
lixo-dt2-02797,garbage-8uzha,train,9_erip_su_11-15_14-00-20_aft_DF5_jpg.rf.da56b30b5cc448623bd24828c69454cc.jpg,train
lixo-dt2-02798,garbage-8uzha,train,9_erip_su_11-15_14-00-20_aft_DF5_jpg.rf.da56b30b5cc448623bd24828c69454cc.jpg,val
lixo-dt2-02799,garbage-8uzha,train,9_erip_su_11-15_14-00-46_aft_DF5_jpg.rf.03471f77b0b4a3becf0b2633924548b8.jpg,train
lixo-dt2-02800,garbage-8uzha,train,9_erip_su_11-15_14-00-46_aft_DF5_jpg.rf.03471f77b0b4a3becf0b2633924548b8.jpg,train
lixo-dt2-02801,garbage-8uzha,train,9_erip_su_11-15_14-00-46_aft_DF5_jpg.rf.f34b19b5e7b785cf4f33288aacbfb088.jpg,val
lixo-dt2-02802,garbage-8uzha,train,9_erip_su_11-15_14-00-46_aft_DF5_jpg.rf.f34b19b5e7b785cf4f33288aacbfb088.jpg,train
lixo-dt2-02803,garbage-8uzha,train,9_erip_su_11-15_14-00-58_aft_DF5_jpg.rf.178a5ea1f051b45f2e35b8d57eaa7cac.jpg,train
lixo-dt2-02804,garbage-8uzha,train,9_erip_su_11-15_14-00-58_aft_DF5_jpg.rf.178a5ea1f051b45f2e35b8d57eaa7cac.jpg,train
lixo-dt2-02805,garbage-8uzha,train,9_erip_su_11-15_14-00-58_aft_DF5_jpg.rf.f91ea46a6f28bc46c4c4b203cfaf00fe.jpg,train
lixo-dt2-02806,garbage-8uzha,train,9_erip_su_11-15_14-00-58_aft_DF5_jpg.rf.f91ea46a6f28bc46c4c4b203cfaf00fe.jpg,train
lixo-dt2-02807,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF4_jpg.rf.05253081d18a5c4c6c59ad562527df97.jpg,test
lixo-dt2-02808,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF4_jpg.rf.05253081d18a5c4c6c59ad562527df97.jpg,train
lixo-dt2-02809,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF4_jpg.rf.f892d25b3df2706fcea609e173bbf604.jpg,test
lixo-dt2-02810,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF4_jpg.rf.f892d25b3df2706fcea609e173bbf604.jpg,train
lixo-dt2-02811,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF5_jpg.rf.96b138ee845211794a478061d50362f7.jpg,train
lixo-dt2-02812,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF5_jpg.rf.96b138ee845211794a478061d50362f7.jpg,test
lixo-dt2-02813,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF5_jpg.rf.d269ee088d807268e56eab9a86dceb11.jpg,train
lixo-dt2-02814,garbage-8uzha,train,9_erip_su_11-15_14-01-02_aft_DF5_jpg.rf.d269ee088d807268e56eab9a86dceb11.jpg,train
lixo-dt2-02815,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.69854daf5c4cdec6739960c9ec45ca94.jpg,val
lixo-dt2-02816,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.69854daf5c4cdec6739960c9ec45ca94.jpg,train
lixo-dt2-02817,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.eec9e87a3589d2c119be03d31c8a2580.jpg,test
lixo-dt2-02818,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF4_jpg.rf.eec9e87a3589d2c119be03d31c8a2580.jpg,train
lixo-dt2-02819,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF5_jpg.rf.618b12dc2dbcc17ae65bfbe0b2318411.jpg,train
lixo-dt2-02820,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF5_jpg.rf.618b12dc2dbcc17ae65bfbe0b2318411.jpg,train
lixo-dt2-02821,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF5_jpg.rf.f9082daefd12cd762c9e78149b69de12.jpg,train
lixo-dt2-02822,garbage-8uzha,train,9_erip_su_11-15_14-01-08_aft_DF5_jpg.rf.f9082daefd12cd762c9e78149b69de12.jpg,train
lixo-dt2-02823,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF4_jpg.rf.2309dfe66b020d09326d846b2c88ffc6.jpg,train
lixo-dt2-02824,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF4_jpg.rf.2309dfe66b020d09326d846b2c88ffc6.jpg,train
lixo-dt2-02825,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF4_jpg.rf.e63ea8368165c0235bb32a9e025199b6.jpg,test
lixo-dt2-02826,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF4_jpg.rf.e63ea8368165c0235bb32a9e025199b6.jpg,train
lixo-dt2-02827,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF5_jpg.rf.37fc99b1a31cf443fc8a0de6d15c40da.jpg,train
lixo-dt2-02828,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF5_jpg.rf.37fc99b1a31cf443fc8a0de6d15c40da.jpg,train
lixo-dt2-02829,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF5_jpg.rf.ec17a69ba2f7a1db9d40657f7ce4f802.jpg,train
lixo-dt2-02830,garbage-8uzha,train,9_erip_su_11-15_14-01-12_aft_DF5_jpg.rf.ec17a69ba2f7a1db9d40657f7ce4f802.jpg,train
lixo-dt2-02831,garbage-8uzha,train,9_erip_su_11-15_14-01-18_aft_DF5_jpg.rf.6c29f30c026d0d5578eb2715f376891b.jpg,train
lixo-dt2-02832,garbage-8uzha,train,9_erip_su_11-15_14-01-18_aft_DF5_jpg.rf.6c29f30c026d0d5578eb2715f376891b.jpg,val
lixo-dt2-02833,garbage-8uzha,train,9_erip_su_11-15_14-01-18_aft_DF5_jpg.rf.b2ffb257080ba6e32f8d40f7267b1ae9.jpg,val
lixo-dt2-02834,garbage-8uzha,train,9_erip_su_11-15_14-01-18_aft_DF5_jpg.rf.b2ffb257080ba6e32f8d40f7267b1ae9.jpg,train
lixo-dt2-02835,garbage-8uzha,train,9_erip_su_11-15_14-01-24_aft_DF5_jpg.rf.50e2b1905e9991e23d60804af47cd2b1.jpg,train
lixo-dt2-02836,garbage-8uzha,train,9_erip_su_11-15_14-01-24_aft_DF5_jpg.rf.50e2b1905e9991e23d60804af47cd2b1.jpg,train
lixo-dt2-02837,garbage-8uzha,train,9_erip_su_11-15_14-01-24_aft_DF5_jpg.rf.b1877af8064daa7a549ec5310b682a3c.jpg,train
lixo-dt2-02838,garbage-8uzha,train,9_erip_su_11-15_14-01-24_aft_DF5_jpg.rf.b1877af8064daa7a549ec5310b682a3c.jpg,train
lixo-dt2-02839,garbage-8uzha,train,9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.998047c948e628360eb4f621209fc4d5.jpg,test
lixo-dt2-02840,garbage-8uzha,train,9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.998047c948e628360eb4f621209fc4d5.jpg,test
lixo-dt2-02841,garbage-8uzha,train,9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.d46ede5fae97f7934c91ef221dbfe9a3.jpg,train
lixo-dt2-02842,garbage-8uzha,train,9_erip_su_11-15_14-01-30_aft_DF4_jpg.rf.d46ede5fae97f7934c91ef221dbfe9a3.jpg,train
lixo-dt2-02843,garbage-8uzha,train,9_erip_su_11-15_14-01-58_aft_DF5_jpg.rf.8bc6fe548d488a4b69ea99c91d576d42.jpg,train
lixo-dt2-02844,garbage-8uzha,train,9_erip_su_11-15_14-01-58_aft_DF5_jpg.rf.8bc6fe548d488a4b69ea99c91d576d42.jpg,train
lixo-dt2-02845,garbage-8uzha,train,9_erip_su_11-15_14-01-58_aft_DF5_jpg.rf.f47bf8db93eae5c7af607a60bdcfdc4b.jpg,val
lixo-dt2-02846,garbage-8uzha,train,9_erip_su_11-15_14-01-58_aft_DF5_jpg.rf.f47bf8db93eae5c7af607a60bdcfdc4b.jpg,train
lixo-dt2-02847,garbage-8uzha,train,9_erip_su_11-15_14-02-04_aft_DF5_jpg.rf.9289891887595f37b8953c973785713a.jpg,train
lixo-dt2-02848,garbage-8uzha,train,9_erip_su_11-15_14-02-04_aft_DF5_jpg.rf.9289891887595f37b8953c973785713a.jpg,train
lixo-dt2-02849,garbage-8uzha,train,9_erip_su_11-15_14-02-04_aft_DF5_jpg.rf.a2965086524c60b99b7f416bff755f9c.jpg,val
lixo-dt2-02850,garbage-8uzha,train,9_erip_su_11-15_14-02-04_aft_DF5_jpg.rf.a2965086524c60b99b7f416bff755f9c.jpg,test
lixo-dt2-02851,garbage-8uzha,train,9_erip_su_11-15_14-02-12_aft_DF5_jpg.rf.a945fa7d9525584e2bf794851a270d90.jpg,train
lixo-dt2-02852,garbage-8uzha,train,9_erip_su_11-15_14-02-12_aft_DF5_jpg.rf.a945fa7d9525584e2bf794851a270d90.jpg,train
lixo-dt2-02853,garbage-8uzha,train,9_erip_su_11-15_14-02-12_aft_DF5_jpg.rf.da12de694173b9bd7ee944b78f47c488.jpg,train
lixo-dt2-02854,garbage-8uzha,train,9_erip_su_11-15_14-02-12_aft_DF5_jpg.rf.da12de694173b9bd7ee944b78f47c488.jpg,val
lixo-dt2-02855,garbage-8uzha,train,9_erip_su_11-15_14-02-13_aft_DF5_jpg.rf.8a81ef1be822c24893a5a20eeba40406.jpg,val
lixo-dt2-02856,garbage-8uzha,train,9_erip_su_11-15_14-02-13_aft_DF5_jpg.rf.8a81ef1be822c24893a5a20eeba40406.jpg,train
lixo-dt2-02857,garbage-8uzha,train,9_erip_su_11-15_14-02-13_aft_DF5_jpg.rf.e5b2752046745ee669b22c0a15c21b89.jpg,train
lixo-dt2-02858,garbage-8uzha,train,9_erip_su_11-15_14-02-13_aft_DF5_jpg.rf.e5b2752046745ee669b22c0a15c21b89.jpg,train
lixo-dt2-02859,garbage-8uzha,train,9_erip_su_11-15_14-02-16_aft_DF5_jpg.rf.917a4ce26b8d6b6829f149d2deedd0a7.jpg,train
lixo-dt2-02860,garbage-8uzha,train,9_erip_su_11-15_14-02-16_aft_DF5_jpg.rf.917a4ce26b8d6b6829f149d2deedd0a7.jpg,train
lixo-dt2-02861,garbage-8uzha,train,9_erip_su_11-15_14-02-16_aft_DF5_jpg.rf.e7361602995e230aaa124d8e1191ea37.jpg,train
lixo-dt2-02862,garbage-8uzha,train,9_erip_su_11-15_14-02-16_aft_DF5_jpg.rf.e7361602995e230aaa124d8e1191ea37.jpg,val
lixo-dt2-02863,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF4_jpg.rf.95544752058e83a6dbfad9c532f5587f.jpg,train
lixo-dt2-02864,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF4_jpg.rf.95544752058e83a6dbfad9c532f5587f.jpg,train
lixo-dt2-02865,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF4_jpg.rf.e9d4a78eb3b9447c64323901d0a3983e.jpg,train
lixo-dt2-02866,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF4_jpg.rf.e9d4a78eb3b9447c64323901d0a3983e.jpg,train
lixo-dt2-02867,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF5_jpg.rf.257d7f16a408a42e860781fea9d902dd.jpg,val
lixo-dt2-02868,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF5_jpg.rf.257d7f16a408a42e860781fea9d902dd.jpg,train
lixo-dt2-02869,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF5_jpg.rf.451985633aa7b362c217f974b2d3c7f0.jpg,train
lixo-dt2-02870,garbage-8uzha,train,9_erip_su_11-15_14-02-32_aft_DF5_jpg.rf.451985633aa7b362c217f974b2d3c7f0.jpg,test
lixo-dt2-02871,garbage-8uzha,train,9_erip_su_11-15_14-02-34_aft_DF5_jpg.rf.e3b90e7b68186ce1451fdad21cab3e57.jpg,val
lixo-dt2-02872,garbage-8uzha,train,9_erip_su_11-15_14-02-34_aft_DF5_jpg.rf.e3b90e7b68186ce1451fdad21cab3e57.jpg,val
lixo-dt2-02873,garbage-8uzha,train,9_erip_su_11-15_14-02-34_aft_DF5_jpg.rf.ee840a60ad43c786d0e32a21c76e71ed.jpg,val
lixo-dt2-02874,garbage-8uzha,train,9_erip_su_11-15_14-02-34_aft_DF5_jpg.rf.ee840a60ad43c786d0e32a21c76e71ed.jpg,train
lixo-dt2-02875,garbage-8uzha,train,9_erip_su_11-15_14-02-40_aft_DF5_jpg.rf.dea218ba661f3be9bce91468bb9354ef.jpg,train
lixo-dt2-02876,garbage-8uzha,train,9_erip_su_11-15_14-02-40_aft_DF5_jpg.rf.dea218ba661f3be9bce91468bb9354ef.jpg,train
lixo-dt2-02877,garbage-8uzha,train,9_erip_su_11-15_14-02-40_aft_DF5_jpg.rf.e3cbb501621c04a09b5181cad8cdedcd.jpg,train
lixo-dt2-02878,garbage-8uzha,train,9_erip_su_11-15_14-02-40_aft_DF5_jpg.rf.e3cbb501621c04a09b5181cad8cdedcd.jpg,train
lixo-dt2-02879,garbage-8uzha,train,9_erip_su_11-15_14-02-41_aft_DF5_jpg.rf.86157d9c616d6404b0c816f6d87bb1fe.jpg,val
lixo-dt2-02880,garbage-8uzha,train,9_erip_su_11-15_14-02-41_aft_DF5_jpg.rf.86157d9c616d6404b0c816f6d87bb1fe.jpg,train
lixo-dt2-02881,garbage-8uzha,train,9_erip_su_11-15_14-02-41_aft_DF5_jpg.rf.d1d0e376ea3ed4d1c0caf80b65daeb39.jpg,train
lixo-dt2-02882,garbage-8uzha,train,9_erip_su_11-15_14-02-41_aft_DF5_jpg.rf.d1d0e376ea3ed4d1c0caf80b65daeb39.jpg,train
lixo-dt2-02883,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF4_jpg.rf.0918b224d152a564cb204fdafbb6614d.jpg,train
lixo-dt2-02884,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF4_jpg.rf.0918b224d152a564cb204fdafbb6614d.jpg,train
lixo-dt2-02885,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF4_jpg.rf.e73ab39c10ccef265b96465838149c01.jpg,train
lixo-dt2-02886,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF4_jpg.rf.e73ab39c10ccef265b96465838149c01.jpg,train
lixo-dt2-02887,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.cbb6460050a4a69daebc652d5e2f4159.jpg,train
lixo-dt2-02888,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.cbb6460050a4a69daebc652d5e2f4159.jpg,train
lixo-dt2-02889,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.f7fe9c656858a421035d40bae1db24aa.jpg,train
lixo-dt2-02890,garbage-8uzha,train,9_erip_su_11-15_14-02-44_aft_DF5_jpg.rf.f7fe9c656858a421035d40bae1db24aa.jpg,train
lixo-dt2-02891,garbage-8uzha,train,9_erip_su_11-15_14-02-50_aft_DF5_jpg.rf.4a2604052448780728ce29af419c81d6.jpg,train
lixo-dt2-02892,garbage-8uzha,train,9_erip_su_11-15_14-02-50_aft_DF5_jpg.rf.4a2604052448780728ce29af419c81d6.jpg,val
lixo-dt2-02893,garbage-8uzha,train,9_erip_su_11-15_14-02-50_aft_DF5_jpg.rf.a1300e73951d1fac3ff7624255c1ed13.jpg,train
lixo-dt2-02894,garbage-8uzha,train,9_erip_su_11-15_14-02-50_aft_DF5_jpg.rf.a1300e73951d1fac3ff7624255c1ed13.jpg,train
lixo-dt2-02895,garbage-8uzha,train,9_erip_su_11-15_14-02-54_aft_DF5_jpg.rf.49b2d7403059ad88cae6135a5c3404ae.jpg,train
lixo-dt2-02896,garbage-8uzha,train,9_erip_su_11-15_14-02-54_aft_DF5_jpg.rf.49b2d7403059ad88cae6135a5c3404ae.jpg,train
lixo-dt2-02897,garbage-8uzha,train,9_erip_su_11-15_14-02-54_aft_DF5_jpg.rf.a08198a0f686307be7bd394a2ced961f.jpg,test
lixo-dt2-02898,garbage-8uzha,train,9_erip_su_11-15_14-02-54_aft_DF5_jpg.rf.a08198a0f686307be7bd394a2ced961f.jpg,train
lixo-dt2-02899,garbage-8uzha,train,9_erip_su_11-15_14-02-56_aft_DF5_jpg.rf.78d0bea4b2d388ed7c9559a88c9022ca.jpg,val
lixo-dt2-02900,garbage-8uzha,train,9_erip_su_11-15_14-02-56_aft_DF5_jpg.rf.78d0bea4b2d388ed7c9559a88c9022ca.jpg,train
lixo-dt2-02901,garbage-8uzha,train,9_erip_su_11-15_14-02-56_aft_DF5_jpg.rf.8c6dfb5a24c758b65b287ede09d06335.jpg,train
lixo-dt2-02902,garbage-8uzha,train,9_erip_su_11-15_14-02-56_aft_DF5_jpg.rf.8c6dfb5a24c758b65b287ede09d06335.jpg,test
lixo-dt2-02903,garbage-8uzha,train,9_erip_su_11-15_14-02-58_aft_DF5_jpg.rf.03cfa3a90c8cbb74458980aa8c15bc2e.jpg,train
lixo-dt2-02904,garbage-8uzha,train,9_erip_su_11-15_14-02-58_aft_DF5_jpg.rf.03cfa3a90c8cbb74458980aa8c15bc2e.jpg,train
lixo-dt2-02905,garbage-8uzha,train,9_erip_su_11-15_14-02-58_aft_DF5_jpg.rf.32ba60eb8850eab067ebf77216669a78.jpg,train
lixo-dt2-02906,garbage-8uzha,train,9_erip_su_11-15_14-02-58_aft_DF5_jpg.rf.32ba60eb8850eab067ebf77216669a78.jpg,train
lixo-dt2-02907,garbage-8uzha,train,9_erip_su_11-15_14-03-34_aft_DF5_jpg.rf.49a20dc90beee36b73967ad9068f224b.jpg,train
lixo-dt2-02908,garbage-8uzha,train,9_erip_su_11-15_14-03-34_aft_DF5_jpg.rf.49a20dc90beee36b73967ad9068f224b.jpg,train
lixo-dt2-02909,garbage-8uzha,train,9_erip_su_11-15_14-03-34_aft_DF5_jpg.rf.abbf80fbc9547bf4552cb11db3187158.jpg,train
lixo-dt2-02910,garbage-8uzha,train,9_erip_su_11-15_14-03-34_aft_DF5_jpg.rf.abbf80fbc9547bf4552cb11db3187158.jpg,train
lixo-dt2-02911,garbage-8uzha,train,9_erip_su_11-15_14-03-40_aft_DF5_jpg.rf.42027b80023bf61bed1765cc293f9c63.jpg,train
lixo-dt2-02912,garbage-8uzha,train,9_erip_su_11-15_14-03-40_aft_DF5_jpg.rf.42027b80023bf61bed1765cc293f9c63.jpg,test
lixo-dt2-02913,garbage-8uzha,train,9_erip_su_11-15_14-03-40_aft_DF5_jpg.rf.ed9a6019cd179f5b2613db56690f7778.jpg,val
lixo-dt2-02914,garbage-8uzha,train,9_erip_su_11-15_14-03-40_aft_DF5_jpg.rf.ed9a6019cd179f5b2613db56690f7778.jpg,train
lixo-dt2-02915,garbage-8uzha,train,9_erip_su_11-15_14-03-48_aft_DF5_jpg.rf.7d2ad96ba88316abad41214fe3d4922a.jpg,test
lixo-dt2-02916,garbage-8uzha,train,9_erip_su_11-15_14-03-48_aft_DF5_jpg.rf.7d2ad96ba88316abad41214fe3d4922a.jpg,train
lixo-dt2-02917,garbage-8uzha,train,9_erip_su_11-15_14-03-48_aft_DF5_jpg.rf.b95d08fc6e7bdb5580f4597749fc1183.jpg,train
lixo-dt2-02918,garbage-8uzha,train,9_erip_su_11-15_14-03-48_aft_DF5_jpg.rf.b95d08fc6e7bdb5580f4597749fc1183.jpg,train
lixo-dt2-02919,garbage-8uzha,train,9_erip_su_11-15_14-03-50_aft_DF5_jpg.rf.1305477709be2f0b0e8b42f66633966f.jpg,train
lixo-dt2-02920,garbage-8uzha,train,9_erip_su_11-15_14-03-50_aft_DF5_jpg.rf.1305477709be2f0b0e8b42f66633966f.jpg,test
lixo-dt2-02921,garbage-8uzha,train,9_erip_su_11-15_14-03-50_aft_DF5_jpg.rf.9eb795c6db4de4ef1c23c668aadb83b4.jpg,val
lixo-dt2-02922,garbage-8uzha,train,9_erip_su_11-15_14-03-50_aft_DF5_jpg.rf.9eb795c6db4de4ef1c23c668aadb83b4.jpg,train
lixo-dt2-02923,garbage-8uzha,train,9_erip_su_11-15_14-04-12_aft_DF5_jpg.rf.3482842d6caf869e0d1319ce0fe1a0ed.jpg,train
lixo-dt2-02924,garbage-8uzha,train,9_erip_su_11-15_14-04-12_aft_DF5_jpg.rf.3482842d6caf869e0d1319ce0fe1a0ed.jpg,test
lixo-dt2-02925,garbage-8uzha,train,9_erip_su_11-15_14-04-12_aft_DF5_jpg.rf.b59ca6366162db87ebbb690eafc07833.jpg,train
lixo-dt2-02926,garbage-8uzha,train,9_erip_su_11-15_14-04-12_aft_DF5_jpg.rf.b59ca6366162db87ebbb690eafc07833.jpg,train
lixo-dt2-02927,garbage-8uzha,train,9_erip_su_11-15_14-04-18_aft_DF5_jpg.rf.3fda736dcf057f14aa0b62cea0bbab94.jpg,train
lixo-dt2-02928,garbage-8uzha,train,9_erip_su_11-15_14-04-18_aft_DF5_jpg.rf.3fda736dcf057f14aa0b62cea0bbab94.jpg,train
lixo-dt2-02929,garbage-8uzha,train,9_erip_su_11-15_14-04-18_aft_DF5_jpg.rf.a38d7e28a924c0c5181c28b52624ff23.jpg,val
lixo-dt2-02930,garbage-8uzha,train,9_erip_su_11-15_14-04-18_aft_DF5_jpg.rf.a38d7e28a924c0c5181c28b52624ff23.jpg,train
lixo-dt2-02931,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF4_jpg.rf.54047e2f7ff61c6e5816c8f12986f6a9.jpg,val
lixo-dt2-02932,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF4_jpg.rf.54047e2f7ff61c6e5816c8f12986f6a9.jpg,test
lixo-dt2-02933,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF4_jpg.rf.e4f630096504c99c09c337e66ea14228.jpg,train
lixo-dt2-02934,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF4_jpg.rf.e4f630096504c99c09c337e66ea14228.jpg,val
lixo-dt2-02935,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF5_jpg.rf.d25077d82670234acd126efa41787ed8.jpg,train
lixo-dt2-02936,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF5_jpg.rf.d25077d82670234acd126efa41787ed8.jpg,val
lixo-dt2-02937,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF5_jpg.rf.f492736ac19326e2cbf52364000b0de9.jpg,val
lixo-dt2-02938,garbage-8uzha,train,9_erip_su_11-15_14-04-40_aft_DF5_jpg.rf.f492736ac19326e2cbf52364000b0de9.jpg,train
lixo-dt2-02939,garbage-8uzha,train,9_erip_su_11-15_14-04-46_aft_DF5_jpg.rf.8f4c455dae56abdba5f6868cc746379b.jpg,test
lixo-dt2-02940,garbage-8uzha,train,9_erip_su_11-15_14-04-46_aft_DF5_jpg.rf.8f4c455dae56abdba5f6868cc746379b.jpg,train
lixo-dt2-02941,garbage-8uzha,train,9_erip_su_11-15_14-04-46_aft_DF5_jpg.rf.b32e524d87fc51954dcec1c5632da1c4.jpg,train
lixo-dt2-02942,garbage-8uzha,train,9_erip_su_11-15_14-04-46_aft_DF5_jpg.rf.b32e524d87fc51954dcec1c5632da1c4.jpg,train
lixo-dt2-02943,garbage-8uzha,train,9_erip_su_11-15_14-05-14_aft_DF5_jpg.rf.2ad84f83198b9c0e798923c4446ac6c8.jpg,train
lixo-dt2-02944,garbage-8uzha,train,9_erip_su_11-15_14-05-14_aft_DF5_jpg.rf.2ad84f83198b9c0e798923c4446ac6c8.jpg,train
